case_id,variant,mode,draw,message,gold,candidates,expected,prompt,output_raw,output_norm,matched,in_list,correct,latency_ms,tokens
126,native_in_random,free,1,Jeg vil slette brukeren min permanent,slett_konto,passord_reset|innlogging|slett_konto|konto_gjenoppretting,slett_konto,"Candidate intents:
passord_reset: Brukeren vil tilbakestille, endre eller har glemt passordet, eller passordlenken virker ikke
innlogging: Brukeren får ikke logget inn: feilmelding, passordet avvises eller kommer ikke inn på kontoen
slett_konto: Brukeren vil slette, deaktivere eller avslutte kontoen sin og få dataene fjernet
konto_gjenoppretting: Brukeren er låst ute, kontoen er hacket eller stjålet, og vil få tilgangen til kontoen tilbake
User message: Jeg vil slette brukeren min permanent

Answer with exactly one intent name from the list above.",slett_konto,slett_konto,True,True,True,352.0,5
126,native_in_random,enum,1,Jeg vil slette brukeren min permanent,slett_konto,passord_reset|innlogging|slett_konto|konto_gjenoppretting,slett_konto,"Candidate intents:
passord_reset: Brukeren vil tilbakestille, endre eller har glemt passordet, eller passordlenken virker ikke
innlogging: Brukeren får ikke logget inn: feilmelding, passordet avvises eller kommer ikke inn på kontoen
slett_konto: Brukeren vil slette, deaktivere eller avslutte kontoen sin og få dataene fjernet
konto_gjenoppretting: Brukeren er låst ute, kontoen er hacket eller stjålet, og vil få tilgangen til kontoen tilbake
User message: Jeg vil slette brukeren min permanent

Answer with exactly one intent name from the list above.",slett_konto,slett_konto,True,True,True,346.7,6
126,native_in_nearsyn,free,0,Jeg vil slette brukeren min permanent,slett_konto,innlogging|slett_konto|endre_epost|varsler,slett_konto,"Candidate intents:
innlogging: Brukeren får ikke logget inn: feilmelding, passordet avvises eller kommer ikke inn på kontoen
slett_konto: Brukeren vil slette, deaktivere eller avslutte kontoen sin og få dataene fjernet
endre_epost: Brukeren vil endre eller oppdatere e-postadressen eller kontaktinformasjonen på kontoen
varsler: Brukeren vil endre, skru av eller på varsler og varslingsinnstillinger, eller får ikke varsler
User message: Jeg vil slette brukeren min permanent

Answer with exactly one intent name from the list above.",slett_konto,slett_konto,True,True,True,341.7,5
126,native_in_nearsyn,enum,0,Jeg vil slette brukeren min permanent,slett_konto,innlogging|slett_konto|endre_epost|varsler,slett_konto,"Candidate intents:
innlogging: Brukeren får ikke logget inn: feilmelding, passordet avvises eller kommer ikke inn på kontoen
slett_konto: Brukeren vil slette, deaktivere eller avslutte kontoen sin og få dataene fjernet
endre_epost: Brukeren vil endre eller oppdatere e-postadressen eller kontaktinformasjonen på kontoen
varsler: Brukeren vil endre, skru av eller på varsler og varslingsinnstillinger, eller får ikke varsler
User message: Jeg vil slette brukeren min permanent

Answer with exactly one intent name from the list above.",slett_konto,slett_konto,True,True,True,325.8,6
126,native_out,free,0,Jeg vil slette brukeren min permanent,slett_konto,tofaktor|innlogging|passord_reset|konto_gjenoppretting,,"Candidate intents:
tofaktor: Brukeren vil aktivere, fjerne eller fikse to-faktor-innlogging, eller får ikke SMS-/engangskoden
innlogging: Brukeren får ikke logget inn: feilmelding, passordet avvises eller kommer ikke inn på kontoen
passord_reset: Brukeren vil tilbakestille, endre eller har glemt passordet, eller passordlenken virker ikke
konto_gjenoppretting: Brukeren er låst ute, kontoen er hacket eller stjålet, og vil få tilgangen til kontoen tilbake
User message: Jeg vil slette brukeren min permanent

Answer with exactly one intent name from the list above.",konto_gjenoppretting,konto_gjenoppretting,True,True,False,353.8,8
126,custom_in,free,0,Jeg vil slette brukeren min permanent,slett_konto,falo_nesu|nujo_reto|kima_safo|biko_zama,nujo_reto,"Candidate intents:
falo_nesu: Brukeren vil endre eller oppdatere e-postadressen eller kontaktinformasjonen på kontoen
nujo_reto: Brukeren vil slette, deaktivere eller avslutte kontoen sin og få dataene fjernet
kima_safo: Brukeren vil tilbakestille, endre eller har glemt passordet, eller passordlenken virker ikke
biko_zama: Brukeren vil aktivere, fjerne eller fikse to-faktor-innlogging, eller får ikke SMS-/engangskoden
User message: Jeg vil slette brukeren min permanent

Answer with exactly one intent name from the list above.",nujo_reto,nujo_reto,True,True,True,334.3,5
126,custom_in,enum,0,Jeg vil slette brukeren min permanent,slett_konto,falo_nesu|nujo_reto|kima_safo|biko_zama,nujo_reto,"Candidate intents:
falo_nesu: Brukeren vil endre eller oppdatere e-postadressen eller kontaktinformasjonen på kontoen
nujo_reto: Brukeren vil slette, deaktivere eller avslutte kontoen sin og få dataene fjernet
kima_safo: Brukeren vil tilbakestille, endre eller har glemt passordet, eller passordlenken virker ikke
biko_zama: Brukeren vil aktivere, fjerne eller fikse to-faktor-innlogging, eller får ikke SMS-/engangskoden
User message: Jeg vil slette brukeren min permanent

Answer with exactly one intent name from the list above.",nujo_reto,nujo_reto,True,True,True,360.8,7
127,native_in_random,free,0,Kan dere deaktivere kontoen min?,slett_konto,slett_konto|tofaktor|varsler|passord_reset,slett_konto,"Candidate intents:
slett_konto: Brukeren vil slette, deaktivere eller avslutte kontoen sin og få dataene fjernet
tofaktor: Brukeren vil aktivere, fjerne eller fikse to-faktor-innlogging, eller får ikke SMS-/engangskoden
varsler: Brukeren vil endre, skru av eller på varsler og varslingsinnstillinger, eller får ikke varsler
passord_reset: Brukeren vil tilbakestille, endre eller har glemt passordet, eller passordlenken virker ikke
User message: Kan dere deaktivere kontoen min?

Answer with exactly one intent name from the list above.",slett_konto,slett_konto,True,True,True,347.3,5
127,native_in_random,enum,0,Kan dere deaktivere kontoen min?,slett_konto,slett_konto|tofaktor|varsler|passord_reset,slett_konto,"Candidate intents:
slett_konto: Brukeren vil slette, deaktivere eller avslutte kontoen sin og få dataene fjernet
tofaktor: Brukeren vil aktivere, fjerne eller fikse to-faktor-innlogging, eller får ikke SMS-/engangskoden
varsler: Brukeren vil endre, skru av eller på varsler og varslingsinnstillinger, eller får ikke varsler
passord_reset: Brukeren vil tilbakestille, endre eller har glemt passordet, eller passordlenken virker ikke
User message: Kan dere deaktivere kontoen min?

Answer with exactly one intent name from the list above.",slett_konto,slett_konto,True,True,True,333.9,6
127,native_in_random,free,1,Kan dere deaktivere kontoen min?,slett_konto,slett_konto|tofaktor|varsler|konto_gjenoppretting,slett_konto,"Candidate intents:
slett_konto: Brukeren vil slette, deaktivere eller avslutte kontoen sin og få dataene fjernet
tofaktor: Brukeren vil aktivere, fjerne eller fikse to-faktor-innlogging, eller får ikke SMS-/engangskoden
varsler: Brukeren vil endre, skru av eller på varsler og varslingsinnstillinger, eller får ikke varsler
konto_gjenoppretting: Brukeren er låst ute, kontoen er hacket eller stjålet, og vil få tilgangen til kontoen tilbake
User message: Kan dere deaktivere kontoen min?

Answer with exactly one intent name from the list above.",slett_konto,slett_konto,True,True,True,325.1,5
127,native_in_random,enum,1,Kan dere deaktivere kontoen min?,slett_konto,slett_konto|tofaktor|varsler|konto_gjenoppretting,slett_konto,"Candidate intents:
slett_konto: Brukeren vil slette, deaktivere eller avslutte kontoen sin og få dataene fjernet
tofaktor: Brukeren vil aktivere, fjerne eller fikse to-faktor-innlogging, eller får ikke SMS-/engangskoden
varsler: Brukeren vil endre, skru av eller på varsler og varslingsinnstillinger, eller får ikke varsler
konto_gjenoppretting: Brukeren er låst ute, kontoen er hacket eller stjålet, og vil få tilgangen til kontoen tilbake
User message: Kan dere deaktivere kontoen min?

Answer with exactly one intent name from the list above.",slett_konto,slett_konto,True,True,True,320.2,6
127,native_in_nearsyn,free,0,Kan dere deaktivere kontoen min?,slett_konto,endre_epost|konto_gjenoppretting|passord_reset|slett_konto,slett_konto,"Candidate intents:
endre_epost: Brukeren vil endre eller oppdatere e-postadressen eller kontaktinformasjonen på kontoen
konto_gjenoppretting: Brukeren er låst ute, kontoen er hacket eller stjålet, og vil få tilgangen til kontoen tilbake
passord_reset: Brukeren vil tilbakestille, endre eller har glemt passordet, eller passordlenken virker ikke
slett_konto: Brukeren vil slette, deaktivere eller avslutte kontoen sin og få dataene fjernet
User message: Kan dere deaktivere kontoen min?

Answer with exactly one intent name from the list above.",slett_konto,slett_konto,True,True,True,318.9,5
127,native_in_nearsyn,enum,0,Kan dere deaktivere kontoen min?,slett_konto,endre_epost|konto_gjenoppretting|passord_reset|slett_konto,slett_konto,"Candidate intents:
endre_epost: Brukeren vil endre eller oppdatere e-postadressen eller kontaktinformasjonen på kontoen
konto_gjenoppretting: Brukeren er låst ute, kontoen er hacket eller stjålet, og vil få tilgangen til kontoen tilbake
passord_reset: Brukeren vil tilbakestille, endre eller har glemt passordet, eller passordlenken virker ikke
slett_konto: Brukeren vil slette, deaktivere eller avslutte kontoen sin og få dataene fjernet
User message: Kan dere deaktivere kontoen min?

Answer with exactly one intent name from the list above.",slett_konto,slett_konto,True,True,True,318.1,6
127,native_out,free,0,Kan dere deaktivere kontoen min?,slett_konto,innlogging|konto_gjenoppretting|passord_reset|tofaktor,,"Candidate intents:
innlogging: Brukeren får ikke logget inn: feilmelding, passordet avvises eller kommer ikke inn på kontoen
konto_gjenoppretting: Brukeren er låst ute, kontoen er hacket eller stjålet, og vil få tilgangen til kontoen tilbake
passord_reset: Brukeren vil tilbakestille, endre eller har glemt passordet, eller passordlenken virker ikke
tofaktor: Brukeren vil aktivere, fjerne eller fikse to-faktor-innlogging, eller får ikke SMS-/engangskoden
User message: Kan dere deaktivere kontoen min?

Answer with exactly one intent name from the list above.",konto_gjenoppretting,konto_gjenoppretting,True,True,False,364.0,8
127,custom_in,free,0,Kan dere deaktivere kontoen min?,slett_konto,nujo_reto|biko_zama|tone_giri|falo_nesu,nujo_reto,"Candidate intents:
nujo_reto: Brukeren vil slette, deaktivere eller avslutte kontoen sin og få dataene fjernet
biko_zama: Brukeren vil aktivere, fjerne eller fikse to-faktor-innlogging, eller får ikke SMS-/engangskoden
tone_giri: Brukeren er låst ute, kontoen er hacket eller stjålet, og vil få tilgangen til kontoen tilbake
falo_nesu: Brukeren vil endre eller oppdatere e-postadressen eller kontaktinformasjonen på kontoen
User message: Kan dere deaktivere kontoen min?

Answer with exactly one intent name from the list above.",nujo_reto,nujo_reto,True,True,True,343.7,5
127,custom_in,enum,0,Kan dere deaktivere kontoen min?,slett_konto,nujo_reto|biko_zama|tone_giri|falo_nesu,nujo_reto,"Candidate intents:
nujo_reto: Brukeren vil slette, deaktivere eller avslutte kontoen sin og få dataene fjernet
biko_zama: Brukeren vil aktivere, fjerne eller fikse to-faktor-innlogging, eller får ikke SMS-/engangskoden
tone_giri: Brukeren er låst ute, kontoen er hacket eller stjålet, og vil få tilgangen til kontoen tilbake
falo_nesu: Brukeren vil endre eller oppdatere e-postadressen eller kontaktinformasjonen på kontoen
User message: Kan dere deaktivere kontoen min?

Answer with exactly one intent name from the list above.",nujo_reto,nujo_reto,True,True,True,366.6,7
128,native_in_random,free,0,Slett alle dataene mine,slett_konto,slett_konto|varsler|tofaktor|passord_reset,slett_konto,"Candidate intents:
slett_konto: Brukeren vil slette, deaktivere eller avslutte kontoen sin og få dataene fjernet
varsler: Brukeren vil endre, skru av eller på varsler og varslingsinnstillinger, eller får ikke varsler
tofaktor: Brukeren vil aktivere, fjerne eller fikse to-faktor-innlogging, eller får ikke SMS-/engangskoden
passord_reset: Brukeren vil tilbakestille, endre eller har glemt passordet, eller passordlenken virker ikke
User message: Slett alle dataene mine

Answer with exactly one intent name from the list above.",slett_konto,slett_konto,True,True,True,356.5,5
128,native_in_random,enum,0,Slett alle dataene mine,slett_konto,slett_konto|varsler|tofaktor|passord_reset,slett_konto,"Candidate intents:
slett_konto: Brukeren vil slette, deaktivere eller avslutte kontoen sin og få dataene fjernet
varsler: Brukeren vil endre, skru av eller på varsler og varslingsinnstillinger, eller får ikke varsler
tofaktor: Brukeren vil aktivere, fjerne eller fikse to-faktor-innlogging, eller får ikke SMS-/engangskoden
passord_reset: Brukeren vil tilbakestille, endre eller har glemt passordet, eller passordlenken virker ikke
User message: Slett alle dataene mine

Answer with exactly one intent name from the list above.",slett_konto,slett_konto,True,True,True,337.2,6
128,native_in_random,free,1,Slett alle dataene mine,slett_konto,slett_konto|varsler|passord_reset|konto_gjenoppretting,slett_konto,"Candidate intents:
slett_konto: Brukeren vil slette, deaktivere eller avslutte kontoen sin og få dataene fjernet
varsler: Brukeren vil endre, skru av eller på varsler og varslingsinnstillinger, eller får ikke varsler
passord_reset: Brukeren vil tilbakestille, endre eller har glemt passordet, eller passordlenken virker ikke
konto_gjenoppretting: Brukeren er låst ute, kontoen er hacket eller stjålet, og vil få tilgangen til kontoen tilbake
User message: Slett alle dataene mine

Answer with exactly one intent name from the list above.",slett_konto,slett_konto,True,True,True,331.4,5
128,native_in_random,enum,1,Slett alle dataene mine,slett_konto,slett_konto|varsler|passord_reset|konto_gjenoppretting,slett_konto,"Candidate intents:
slett_konto: Brukeren vil slette, deaktivere eller avslutte kontoen sin og få dataene fjernet
varsler: Brukeren vil endre, skru av eller på varsler og varslingsinnstillinger, eller får ikke varsler
passord_reset: Brukeren vil tilbakestille, endre eller har glemt passordet, eller passordlenken virker ikke
konto_gjenoppretting: Brukeren er låst ute, kontoen er hacket eller stjålet, og vil få tilgangen til kontoen tilbake
User message: Slett alle dataene mine

Answer with exactly one intent name from the list above.",slett_konto,slett_konto,True,True,True,325.3,6
128,native_in_nearsyn,free,0,Slett alle dataene mine,slett_konto,slett_konto|varsler|endre_epost|tofaktor,slett_konto,"Candidate intents:
slett_konto: Brukeren vil slette, deaktivere eller avslutte kontoen sin og få dataene fjernet
varsler: Brukeren vil endre, skru av eller på varsler og varslingsinnstillinger, eller får ikke varsler
endre_epost: Brukeren vil endre eller oppdatere e-postadressen eller kontaktinformasjonen på kontoen
tofaktor: Brukeren vil aktivere, fjerne eller fikse to-faktor-innlogging, eller får ikke SMS-/engangskoden
User message: Slett alle dataene mine

Answer with exactly one intent name from the list above.",slett_konto,slett_konto,True,True,True,313.0,5
128,native_in_nearsyn,enum,0,Slett alle dataene mine,slett_konto,slett_konto|varsler|endre_epost|tofaktor,slett_konto,"Candidate intents:
slett_konto: Brukeren vil slette, deaktivere eller avslutte kontoen sin og få dataene fjernet
varsler: Brukeren vil endre, skru av eller på varsler og varslingsinnstillinger, eller får ikke varsler
endre_epost: Brukeren vil endre eller oppdatere e-postadressen eller kontaktinformasjonen på kontoen
tofaktor: Brukeren vil aktivere, fjerne eller fikse to-faktor-innlogging, eller får ikke SMS-/engangskoden
User message: Slett alle dataene mine

Answer with exactly one intent name from the list above.",slett_konto,slett_konto,True,True,True,327.8,6
128,native_out,free,0,Slett alle dataene mine,slett_konto,innlogging|passord_reset|konto_gjenoppretting|tofaktor,,"Candidate intents:
innlogging: Brukeren får ikke logget inn: feilmelding, passordet avvises eller kommer ikke inn på kontoen
passord_reset: Brukeren vil tilbakestille, endre eller har glemt passordet, eller passordlenken virker ikke
konto_gjenoppretting: Brukeren er låst ute, kontoen er hacket eller stjålet, og vil få tilgangen til kontoen tilbake
tofaktor: Brukeren vil aktivere, fjerne eller fikse to-faktor-innlogging, eller får ikke SMS-/engangskoden
User message: Slett alle dataene mine

Answer with exactly one intent name from the list above.",konto_gjenoppretting,konto_gjenoppretting,True,True,False,363.5,8
128,custom_in,free,0,Slett alle dataene mine,slett_konto,tone_giri|biko_zama|nujo_reto|mela_tixo,nujo_reto,"Candidate intents:
tone_giri: Brukeren er låst ute, kontoen er hacket eller stjålet, og vil få tilgangen til kontoen tilbake
biko_zama: Brukeren vil aktivere, fjerne eller fikse to-faktor-innlogging, eller får ikke SMS-/engangskoden
nujo_reto: Brukeren vil slette, deaktivere eller avslutte kontoen sin og få dataene fjernet
mela_tixo: Brukeren vil endre, skru av eller på varsler og varslingsinnstillinger, eller får ikke varsler
User message: Slett alle dataene mine

Answer with exactly one intent name from the list above.",nujo_reto,nujo_reto,True,True,True,345.4,5
128,custom_in,enum,0,Slett alle dataene mine,slett_konto,tone_giri|biko_zama|nujo_reto|mela_tixo,nujo_reto,"Candidate intents:
tone_giri: Brukeren er låst ute, kontoen er hacket eller stjålet, og vil få tilgangen til kontoen tilbake
biko_zama: Brukeren vil aktivere, fjerne eller fikse to-faktor-innlogging, eller får ikke SMS-/engangskoden
nujo_reto: Brukeren vil slette, deaktivere eller avslutte kontoen sin og få dataene fjernet
mela_tixo: Brukeren vil endre, skru av eller på varsler og varslingsinnstillinger, eller får ikke varsler
User message: Slett alle dataene mine

Answer with exactly one intent name from the list above.",nujo_reto,nujo_reto,True,True,True,377.7,7
129,native_in_random,free,0,Jeg vil avslutte kontoen min,slett_konto,endre_epost|passord_reset|slett_konto|innlogging,slett_konto,"Candidate intents:
endre_epost: Brukeren vil endre eller oppdatere e-postadressen eller kontaktinformasjonen på kontoen
passord_reset: Brukeren vil tilbakestille, endre eller har glemt passordet, eller passordlenken virker ikke
slett_konto: Brukeren vil slette, deaktivere eller avslutte kontoen sin og få dataene fjernet
innlogging: Brukeren får ikke logget inn: feilmelding, passordet avvises eller kommer ikke inn på kontoen
User message: Jeg vil avslutte kontoen min

Answer with exactly one intent name from the list above.",slett_konto,slett_konto,True,True,True,346.7,5
129,native_in_random,enum,0,Jeg vil avslutte kontoen min,slett_konto,endre_epost|passord_reset|slett_konto|innlogging,slett_konto,"Candidate intents:
endre_epost: Brukeren vil endre eller oppdatere e-postadressen eller kontaktinformasjonen på kontoen
passord_reset: Brukeren vil tilbakestille, endre eller har glemt passordet, eller passordlenken virker ikke
slett_konto: Brukeren vil slette, deaktivere eller avslutte kontoen sin og få dataene fjernet
innlogging: Brukeren får ikke logget inn: feilmelding, passordet avvises eller kommer ikke inn på kontoen
User message: Jeg vil avslutte kontoen min

Answer with exactly one intent name from the list above.",slett_konto,slett_konto,True,True,True,335.8,6
129,native_in_random,free,1,Jeg vil avslutte kontoen min,slett_konto,konto_gjenoppretting|slett_konto|tofaktor|innlogging,slett_konto,"Candidate intents:
konto_gjenoppretting: Brukeren er låst ute, kontoen er hacket eller stjålet, og vil få tilgangen til kontoen tilbake
slett_konto: Brukeren vil slette, deaktivere eller avslutte kontoen sin og få dataene fjernet
tofaktor: Brukeren vil aktivere, fjerne eller fikse to-faktor-innlogging, eller får ikke SMS-/engangskoden
innlogging: Brukeren får ikke logget inn: feilmelding, passordet avvises eller kommer ikke inn på kontoen
User message: Jeg vil avslutte kontoen min

Answer with exactly one intent name from the list above.",slett_konto,slett_konto,True,True,True,336.9,5
129,native_in_random,enum,1,Jeg vil avslutte kontoen min,slett_konto,konto_gjenoppretting|slett_konto|tofaktor|innlogging,slett_konto,"Candidate intents:
konto_gjenoppretting: Brukeren er låst ute, kontoen er hacket eller stjålet, og vil få tilgangen til kontoen tilbake
slett_konto: Brukeren vil slette, deaktivere eller avslutte kontoen sin og få dataene fjernet
tofaktor: Brukeren vil aktivere, fjerne eller fikse to-faktor-innlogging, eller får ikke SMS-/engangskoden
innlogging: Brukeren får ikke logget inn: feilmelding, passordet avvises eller kommer ikke inn på kontoen
User message: Jeg vil avslutte kontoen min

Answer with exactly one intent name from the list above.",slett_konto,slett_konto,True,True,True,329.4,6
129,native_in_nearsyn,free,0,Jeg vil avslutte kontoen min,slett_konto,passord_reset|endre_epost|slett_konto|konto_gjenoppretting,slett_konto,"Candidate intents:
passord_reset: Brukeren vil tilbakestille, endre eller har glemt passordet, eller passordlenken virker ikke
endre_epost: Brukeren vil endre eller oppdatere e-postadressen eller kontaktinformasjonen på kontoen
slett_konto: Brukeren vil slette, deaktivere eller avslutte kontoen sin og få dataene fjernet
konto_gjenoppretting: Brukeren er låst ute, kontoen er hacket eller stjålet, og vil få tilgangen til kontoen tilbake
User message: Jeg vil avslutte kontoen min

Answer with exactly one intent name from the list above.",slett_konto,slett_konto,True,True,True,328.5,5
129,native_in_nearsyn,enum,0,Jeg vil avslutte kontoen min,slett_konto,passord_reset|endre_epost|slett_konto|konto_gjenoppretting,slett_konto,"Candidate intents:
passord_reset: Brukeren vil tilbakestille, endre eller har glemt passordet, eller passordlenken virker ikke
endre_epost: Brukeren vil endre eller oppdatere e-postadressen eller kontaktinformasjonen på kontoen
slett_konto: Brukeren vil slette, deaktivere eller avslutte kontoen sin og få dataene fjernet
konto_gjenoppretting: Brukeren er låst ute, kontoen er hacket eller stjålet, og vil få tilgangen til kontoen tilbake
User message: Jeg vil avslutte kontoen min

Answer with exactly one intent name from the list above.",slett_konto,slett_konto,True,True,True,324.6,6
129,native_out,free,0,Jeg vil avslutte kontoen min,slett_konto,tofaktor|passord_reset|innlogging|konto_gjenoppretting,,"Candidate intents:
tofaktor: Brukeren vil aktivere, fjerne eller fikse to-faktor-innlogging, eller får ikke SMS-/engangskoden
passord_reset: Brukeren vil tilbakestille, endre eller har glemt passordet, eller passordlenken virker ikke
innlogging: Brukeren får ikke logget inn: feilmelding, passordet avvises eller kommer ikke inn på kontoen
konto_gjenoppretting: Brukeren er låst ute, kontoen er hacket eller stjålet, og vil få tilgangen til kontoen tilbake
User message: Jeg vil avslutte kontoen min

Answer with exactly one intent name from the list above.",konto_gjenoppretting,konto_gjenoppretting,True,True,False,355.7,8
129,custom_in,free,0,Jeg vil avslutte kontoen min,slett_konto,tone_giri|lopo_dimu|nujo_reto|kima_safo,nujo_reto,"Candidate intents:
tone_giri: Brukeren er låst ute, kontoen er hacket eller stjålet, og vil få tilgangen til kontoen tilbake
lopo_dimu: Brukeren får ikke logget inn: feilmelding, passordet avvises eller kommer ikke inn på kontoen
nujo_reto: Brukeren vil slette, deaktivere eller avslutte kontoen sin og få dataene fjernet
kima_safo: Brukeren vil tilbakestille, endre eller har glemt passordet, eller passordlenken virker ikke
User message: Jeg vil avslutte kontoen min

Answer with exactly one intent name from the list above.",nujo_reto,nujo_reto,True,True,True,341.5,5
129,custom_in,enum,0,Jeg vil avslutte kontoen min,slett_konto,tone_giri|lopo_dimu|nujo_reto|kima_safo,nujo_reto,"Candidate intents:
tone_giri: Brukeren er låst ute, kontoen er hacket eller stjålet, og vil få tilgangen til kontoen tilbake
lopo_dimu: Brukeren får ikke logget inn: feilmelding, passordet avvises eller kommer ikke inn på kontoen
nujo_reto: Brukeren vil slette, deaktivere eller avslutte kontoen sin og få dataene fjernet
kima_safo: Brukeren vil tilbakestille, endre eller har glemt passordet, eller passordlenken virker ikke
User message: Jeg vil avslutte kontoen min

Answer with exactly one intent name from the list above.",nujo_reto,nujo_reto,True,True,True,365.4,7
130,native_in_random,free,0,Korleis slettar eg kontoen min?,slett_konto,endre_epost|passord_reset|innlogging|slett_konto,slett_konto,"Candidate intents:
endre_epost: Brukeren vil endre eller oppdatere e-postadressen eller kontaktinformasjonen på kontoen
passord_reset: Brukeren vil tilbakestille, endre eller har glemt passordet, eller passordlenken virker ikke
innlogging: Brukeren får ikke logget inn: feilmelding, passordet avvises eller kommer ikke inn på kontoen
slett_konto: Brukeren vil slette, deaktivere eller avslutte kontoen sin og få dataene fjernet
User message: Korleis slettar eg kontoen min?

Answer with exactly one intent name from the list above.",slett_konto,slett_konto,True,True,True,348.7,5
130,native_in_random,enum,0,Korleis slettar eg kontoen min?,slett_konto,endre_epost|passord_reset|innlogging|slett_konto,slett_konto,"Candidate intents:
endre_epost: Brukeren vil endre eller oppdatere e-postadressen eller kontaktinformasjonen på kontoen
passord_reset: Brukeren vil tilbakestille, endre eller har glemt passordet, eller passordlenken virker ikke
innlogging: Brukeren får ikke logget inn: feilmelding, passordet avvises eller kommer ikke inn på kontoen
slett_konto: Brukeren vil slette, deaktivere eller avslutte kontoen sin og få dataene fjernet
User message: Korleis slettar eg kontoen min?

Answer with exactly one intent name from the list above.",slett_konto,slett_konto,True,True,True,332.9,6
130,native_in_random,free,1,Korleis slettar eg kontoen min?,slett_konto,varsler|tofaktor|slett_konto|endre_epost,slett_konto,"Candidate intents:
varsler: Brukeren vil endre, skru av eller på varsler og varslingsinnstillinger, eller får ikke varsler
tofaktor: Brukeren vil aktivere, fjerne eller fikse to-faktor-innlogging, eller får ikke SMS-/engangskoden
slett_konto: Brukeren vil slette, deaktivere eller avslutte kontoen sin og få dataene fjernet
endre_epost: Brukeren vil endre eller oppdatere e-postadressen eller kontaktinformasjonen på kontoen
User message: Korleis slettar eg kontoen min?

Answer with exactly one intent name from the list above.",slett_konto,slett_konto,True,True,True,329.0,5
130,native_in_random,enum,1,Korleis slettar eg kontoen min?,slett_konto,varsler|tofaktor|slett_konto|endre_epost,slett_konto,"Candidate intents:
varsler: Brukeren vil endre, skru av eller på varsler og varslingsinnstillinger, eller får ikke varsler
tofaktor: Brukeren vil aktivere, fjerne eller fikse to-faktor-innlogging, eller får ikke SMS-/engangskoden
slett_konto: Brukeren vil slette, deaktivere eller avslutte kontoen sin og få dataene fjernet
endre_epost: Brukeren vil endre eller oppdatere e-postadressen eller kontaktinformasjonen på kontoen
User message: Korleis slettar eg kontoen min?

Answer with exactly one intent name from the list above.",slett_konto,slett_konto,True,True,True,320.7,6
130,native_in_nearsyn,free,0,Korleis slettar eg kontoen min?,slett_konto,slett_konto|passord_reset|konto_gjenoppretting|endre_epost,slett_konto,"Candidate intents:
slett_konto: Brukeren vil slette, deaktivere eller avslutte kontoen sin og få dataene fjernet
passord_reset: Brukeren vil tilbakestille, endre eller har glemt passordet, eller passordlenken virker ikke
konto_gjenoppretting: Brukeren er låst ute, kontoen er hacket eller stjålet, og vil få tilgangen til kontoen tilbake
endre_epost: Brukeren vil endre eller oppdatere e-postadressen eller kontaktinformasjonen på kontoen
User message: Korleis slettar eg kontoen min?

Answer with exactly one intent name from the list above.",slett_konto,slett_konto,True,True,True,325.6,5
130,native_in_nearsyn,enum,0,Korleis slettar eg kontoen min?,slett_konto,slett_konto|passord_reset|konto_gjenoppretting|endre_epost,slett_konto,"Candidate intents:
slett_konto: Brukeren vil slette, deaktivere eller avslutte kontoen sin og få dataene fjernet
passord_reset: Brukeren vil tilbakestille, endre eller har glemt passordet, eller passordlenken virker ikke
konto_gjenoppretting: Brukeren er låst ute, kontoen er hacket eller stjålet, og vil få tilgangen til kontoen tilbake
endre_epost: Brukeren vil endre eller oppdatere e-postadressen eller kontaktinformasjonen på kontoen
User message: Korleis slettar eg kontoen min?

Answer with exactly one intent name from the list above.",slett_konto,slett_konto,True,True,True,324.4,6
130,native_out,free,0,Korleis slettar eg kontoen min?,slett_konto,tofaktor|passord_reset|innlogging|konto_gjenoppretting,,"Candidate intents:
tofaktor: Brukeren vil aktivere, fjerne eller fikse to-faktor-innlogging, eller får ikke SMS-/engangskoden
passord_reset: Brukeren vil tilbakestille, endre eller har glemt passordet, eller passordlenken virker ikke
innlogging: Brukeren får ikke logget inn: feilmelding, passordet avvises eller kommer ikke inn på kontoen
konto_gjenoppretting: Brukeren er låst ute, kontoen er hacket eller stjålet, og vil få tilgangen til kontoen tilbake
User message: Korleis slettar eg kontoen min?

Answer with exactly one intent name from the list above.",konto_gjenoppretting,konto_gjenoppretting,True,True,False,349.0,8
130,custom_in,free,0,Korleis slettar eg kontoen min?,slett_konto,kima_safo|biko_zama|lopo_dimu|nujo_reto,nujo_reto,"Candidate intents:
kima_safo: Brukeren vil tilbakestille, endre eller har glemt passordet, eller passordlenken virker ikke
biko_zama: Brukeren vil aktivere, fjerne eller fikse to-faktor-innlogging, eller får ikke SMS-/engangskoden
lopo_dimu: Brukeren får ikke logget inn: feilmelding, passordet avvises eller kommer ikke inn på kontoen
nujo_reto: Brukeren vil slette, deaktivere eller avslutte kontoen sin og få dataene fjernet
User message: Korleis slettar eg kontoen min?

Answer with exactly one intent name from the list above.",nujo_reto,nujo_reto,True,True,True,335.8,5
