case_id,variant,mode,draw,message,gold,candidates,expected,prompt,output_raw,output_norm,matched,in_list,correct,latency_ms,tokens
4,native_in_random,free,1,Hvordan får jeg tilbake pengene?,refusjon,refusjon|feil_vare|betalingsfeil|faktura,refusjon,"Candidate intents:
refusjon: Brukeren vil ha pengene tilbake for et kjøp, få refundert eller reversert en betaling – også når varen var defekt eller feil (ikke avbestilling)
feil_vare: Brukeren mottok feil vare, feil farge, størrelse eller modell – noe annet enn det som ble bestilt
betalingsfeil: Brukeren har et problem med en betaling: betalingen feilet, ble belastet dobbelt eller feil beløp
faktura: Brukeren vil ha faktura eller kvittering for et kjøp, eller har spørsmål om fakturaen sin
User message: Hvordan får jeg tilbake pengene?

Answer with exactly one intent name from the list above.",refusjon,refusjon,True,True,True,380.7,4
4,native_in_random,enum,1,Hvordan får jeg tilbake pengene?,refusjon,refusjon|feil_vare|betalingsfeil|faktura,refusjon,"Candidate intents:
refusjon: Brukeren vil ha pengene tilbake for et kjøp, få refundert eller reversert en betaling – også når varen var defekt eller feil (ikke avbestilling)
feil_vare: Brukeren mottok feil vare, feil farge, størrelse eller modell – noe annet enn det som ble bestilt
betalingsfeil: Brukeren har et problem med en betaling: betalingen feilet, ble belastet dobbelt eller feil beløp
faktura: Brukeren vil ha faktura eller kvittering for et kjøp, eller har spørsmål om fakturaen sin
User message: Hvordan får jeg tilbake pengene?

Answer with exactly one intent name from the list above.",refusjon,refusjon,True,True,True,380.6,6
4,native_in_nearsyn,free,0,Hvordan får jeg tilbake pengene?,refusjon,leveringsadresse|refusjon|rabattkode|kanseller_bestilling,refusjon,"Candidate intents:
leveringsadresse: Brukeren vil endre eller oppdatere leveringsadressen på en bestilling eller pakke
refusjon: Brukeren vil ha pengene tilbake for et kjøp, få refundert eller reversert en betaling – også når varen var defekt eller feil (ikke avbestilling)
rabattkode: Brukeren spør om rabattkoder, kuponger, kampanjer eller studentrabatt i nettbutikken, eller koden virker ikke
kanseller_bestilling: Brukeren vil avbestille, stoppe eller annullere en bestilling/ordre før den sendes
User message: Hvordan får jeg tilbake pengene?

Answer with exactly one intent name from the list above.",refusjon,refusjon,True,True,True,375.5,4
4,native_in_nearsyn,enum,0,Hvordan får jeg tilbake pengene?,refusjon,leveringsadresse|refusjon|rabattkode|kanseller_bestilling,refusjon,"Candidate intents:
leveringsadresse: Brukeren vil endre eller oppdatere leveringsadressen på en bestilling eller pakke
refusjon: Brukeren vil ha pengene tilbake for et kjøp, få refundert eller reversert en betaling – også når varen var defekt eller feil (ikke avbestilling)
rabattkode: Brukeren spør om rabattkoder, kuponger, kampanjer eller studentrabatt i nettbutikken, eller koden virker ikke
kanseller_bestilling: Brukeren vil avbestille, stoppe eller annullere en bestilling/ordre før den sendes
User message: Hvordan får jeg tilbake pengene?

Answer with exactly one intent name from the list above.",refusjon,refusjon,True,True,True,379.4,6
4,native_out,free,0,Hvordan får jeg tilbake pengene?,refusjon,defekt_vare|feil_vare|leveringstid|betalingsfeil,,"Candidate intents:
defekt_vare: Brukeren mottok en ødelagt, skadet eller defekt vare, eller det manglet deler i pakken
feil_vare: Brukeren mottok feil vare, feil farge, størrelse eller modell – noe annet enn det som ble bestilt
leveringstid: Brukeren spør når bestillingen kommer, hvor lang tid levering tar, leveringsdato eller leveringsvindu
betalingsfeil: Brukeren har et problem med en betaling: betalingen feilet, ble belastet dobbelt eller feil beløp
User message: Hvordan får jeg tilbake pengene?

Answer with exactly one intent name from the list above.",betalingsfeil,betalingsfeil,True,True,False,392.5,6
4,custom_in,free,0,Hvordan får jeg tilbake pengene?,refusjon,seli_mota|moje_kala|vakana_rebuu|ruko_manu,vakana_rebuu,"Candidate intents:
seli_mota: Brukeren mottok feil vare, feil farge, størrelse eller modell – noe annet enn det som ble bestilt
moje_kala: Brukeren vil ha faktura eller kvittering for et kjøp, eller har spørsmål om fakturaen sin
vakana_rebuu: Brukeren vil ha pengene tilbake for et kjøp, få refundert eller reversert en betaling – også når varen var defekt eller feil (ikke avbestilling)
ruko_manu: Brukeren vil endre eller oppdatere leveringsadressen på en bestilling eller pakke
User message: Hvordan får jeg tilbake pengene?

Answer with exactly one intent name from the list above.",vakana_rebuu,vakana_rebuu,True,True,True,382.1,6
4,custom_in,enum,0,Hvordan får jeg tilbake pengene?,refusjon,seli_mota|moje_kala|vakana_rebuu|ruko_manu,vakana_rebuu,"Candidate intents:
seli_mota: Brukeren mottok feil vare, feil farge, størrelse eller modell – noe annet enn det som ble bestilt
moje_kala: Brukeren vil ha faktura eller kvittering for et kjøp, eller har spørsmål om fakturaen sin
vakana_rebuu: Brukeren vil ha pengene tilbake for et kjøp, få refundert eller reversert en betaling – også når varen var defekt eller feil (ikke avbestilling)
ruko_manu: Brukeren vil endre eller oppdatere leveringsadressen på en bestilling eller pakke
User message: Hvordan får jeg tilbake pengene?

Answer with exactly one intent name from the list above.",vakana_rebuu,vakana_rebuu,True,True,True,410.5,8
4,custom_in,free,1,Hvordan får jeg tilbake pengene?,refusjon,nira_keso|vakana_rebuu|jinu_boro|tiva_zoru,vakana_rebuu,"Candidate intents:
nira_keso: Brukeren spør hvilke betalingsmåter nettbutikken har, eller vil legge til, fjerne eller endre betalingsmåte
vakana_rebuu: Brukeren vil ha pengene tilbake for et kjøp, få refundert eller reversert en betaling – også når varen var defekt eller feil (ikke avbestilling)
jinu_boro: Brukeren mottok en ødelagt, skadet eller defekt vare, eller det manglet deler i pakken
tiva_zoru: Brukeren vil avbestille, stoppe eller annullere en bestilling/ordre før den sendes
User message: Hvordan får jeg tilbake pengene?

Answer with exactly one intent name from the list above.",nira_keso,nira_keso,True,True,False,386.6,5
4,custom_in,enum,1,Hvordan får jeg tilbake pengene?,refusjon,nira_keso|vakana_rebuu|jinu_boro|tiva_zoru,vakana_rebuu,"Candidate intents:
nira_keso: Brukeren spør hvilke betalingsmåter nettbutikken har, eller vil legge til, fjerne eller endre betalingsmåte
vakana_rebuu: Brukeren vil ha pengene tilbake for et kjøp, få refundert eller reversert en betaling – også når varen var defekt eller feil (ikke avbestilling)
jinu_boro: Brukeren mottok en ødelagt, skadet eller defekt vare, eller det manglet deler i pakken
tiva_zoru: Brukeren vil avbestille, stoppe eller annullere en bestilling/ordre før den sendes
User message: Hvordan får jeg tilbake pengene?

Answer with exactly one intent name from the list above.",vakana_rebuu,vakana_rebuu,True,True,True,412.3,8
5,native_in_random,free,0,Jeg vil ha pengene tilbake på kredittkortet,refusjon,frakt_kostnad|refusjon|rabattkode|produktinformasjon,refusjon,"Candidate intents:
frakt_kostnad: Brukeren spør hva frakt eller levering koster, gratis frakt, frakttillegg eller ekspressfrakt
refusjon: Brukeren vil ha pengene tilbake for et kjøp, få refundert eller reversert en betaling – også når varen var defekt eller feil (ikke avbestilling)
rabattkode: Brukeren spør om rabattkoder, kuponger, kampanjer eller studentrabatt i nettbutikken, eller koden virker ikke
produktinformasjon: Brukeren spør om detaljer ved et produkt: farger, størrelse, materiale, egenskaper eller om varen er på lager
User message: Jeg vil ha pengene tilbake på kredittkortet

Answer with exactly one intent name from the list above.",refusjon,refusjon,True,True,True,386.3,4
5,native_in_random,enum,0,Jeg vil ha pengene tilbake på kredittkortet,refusjon,frakt_kostnad|refusjon|rabattkode|produktinformasjon,refusjon,"Candidate intents:
frakt_kostnad: Brukeren spør hva frakt eller levering koster, gratis frakt, frakttillegg eller ekspressfrakt
refusjon: Brukeren vil ha pengene tilbake for et kjøp, få refundert eller reversert en betaling – også når varen var defekt eller feil (ikke avbestilling)
rabattkode: Brukeren spør om rabattkoder, kuponger, kampanjer eller studentrabatt i nettbutikken, eller koden virker ikke
produktinformasjon: Brukeren spør om detaljer ved et produkt: farger, størrelse, materiale, egenskaper eller om varen er på lager
User message: Jeg vil ha pengene tilbake på kredittkortet

Answer with exactly one intent name from the list above.",refusjon,refusjon,True,True,True,386.0,6
5,native_in_random,free,1,Jeg vil ha pengene tilbake på kredittkortet,refusjon,betalingsmetode|refusjon|defekt_vare|rabattkode,refusjon,"Candidate intents:
betalingsmetode: Brukeren spør hvilke betalingsmåter nettbutikken har, eller vil legge til, fjerne eller endre betalingsmåte
refusjon: Brukeren vil ha pengene tilbake for et kjøp, få refundert eller reversert en betaling – også når varen var defekt eller feil (ikke avbestilling)
defekt_vare: Brukeren mottok en ødelagt, skadet eller defekt vare, eller det manglet deler i pakken
rabattkode: Brukeren spør om rabattkoder, kuponger, kampanjer eller studentrabatt i nettbutikken, eller koden virker ikke
User message: Jeg vil ha pengene tilbake på kredittkortet

Answer with exactly one intent name from the list above.",refusjon,refusjon,True,True,True,374.1,4
5,native_in_random,enum,1,Jeg vil ha pengene tilbake på kredittkortet,refusjon,betalingsmetode|refusjon|defekt_vare|rabattkode,refusjon,"Candidate intents:
betalingsmetode: Brukeren spør hvilke betalingsmåter nettbutikken har, eller vil legge til, fjerne eller endre betalingsmåte
refusjon: Brukeren vil ha pengene tilbake for et kjøp, få refundert eller reversert en betaling – også når varen var defekt eller feil (ikke avbestilling)
defekt_vare: Brukeren mottok en ødelagt, skadet eller defekt vare, eller det manglet deler i pakken
rabattkode: Brukeren spør om rabattkoder, kuponger, kampanjer eller studentrabatt i nettbutikken, eller koden virker ikke
User message: Jeg vil ha pengene tilbake på kredittkortet

Answer with exactly one intent name from the list above.",refusjon,refusjon,True,True,True,362.7,6
5,native_in_nearsyn,free,0,Jeg vil ha pengene tilbake på kredittkortet,refusjon,retur|refusjon|kanseller_bestilling|garanti,refusjon,"Candidate intents:
retur: Brukeren vil returnere eller bytte en vare, eller spør om returfrist, returlapp og returprosess
refusjon: Brukeren vil ha pengene tilbake for et kjøp, få refundert eller reversert en betaling – også når varen var defekt eller feil (ikke avbestilling)
kanseller_bestilling: Brukeren vil avbestille, stoppe eller annullere en bestilling/ordre før den sendes
garanti: Brukeren spør om garanti: om varen er dekket, hva garantien dekker, garantitid eller garantireparasjon
User message: Jeg vil ha pengene tilbake på kredittkortet

Answer with exactly one intent name from the list above.",refusjon,refusjon,True,True,True,358.7,4
5,native_in_nearsyn,enum,0,Jeg vil ha pengene tilbake på kredittkortet,refusjon,retur|refusjon|kanseller_bestilling|garanti,refusjon,"Candidate intents:
retur: Brukeren vil returnere eller bytte en vare, eller spør om returfrist, returlapp og returprosess
refusjon: Brukeren vil ha pengene tilbake for et kjøp, få refundert eller reversert en betaling – også når varen var defekt eller feil (ikke avbestilling)
kanseller_bestilling: Brukeren vil avbestille, stoppe eller annullere en bestilling/ordre før den sendes
garanti: Brukeren spør om garanti: om varen er dekket, hva garantien dekker, garantitid eller garantireparasjon
User message: Jeg vil ha pengene tilbake på kredittkortet

Answer with exactly one intent name from the list above.",refusjon,refusjon,True,True,True,352.5,6
5,native_out,free,0,Jeg vil ha pengene tilbake på kredittkortet,refusjon,leveringsadresse|rabattkode|bestillingsstatus|betalingsmetode,,"Candidate intents:
leveringsadresse: Brukeren vil endre eller oppdatere leveringsadressen på en bestilling eller pakke
rabattkode: Brukeren spør om rabattkoder, kuponger, kampanjer eller studentrabatt i nettbutikken, eller koden virker ikke
bestillingsstatus: Brukeren spør om status, bekreftelse eller behandlingstid på en bestilling/ordre (ikke hvor pakken er)
betalingsmetode: Brukeren spør hvilke betalingsmåter nettbutikken har, eller vil legge til, fjerne eller endre betalingsmåte
User message: Jeg vil ha pengene tilbake på kredittkortet

Answer with exactly one intent name from the list above.",leveringsadresse,leveringsadresse,True,True,False,361.2,4
5,custom_in,free,0,Jeg vil ha pengene tilbake på kredittkortet,refusjon,vera_potu|tiva_zoru|bafo_lino|vakana_rebuu,vakana_rebuu,"Candidate intents:
vera_potu: Brukeren spør om garanti: om varen er dekket, hva garantien dekker, garantitid eller garantireparasjon
tiva_zoru: Brukeren vil avbestille, stoppe eller annullere en bestilling/ordre før den sendes
bafo_lino: Brukeren vil returnere eller bytte en vare, eller spør om returfrist, returlapp og returprosess
vakana_rebuu: Brukeren vil ha pengene tilbake for et kjøp, få refundert eller reversert en betaling – også når varen var defekt eller feil (ikke avbestilling)
User message: Jeg vil ha pengene tilbake på kredittkortet

Answer with exactly one intent name from the list above.",vakana_rebuu,vakana_rebuu,True,True,True,357.6,6
5,custom_in,enum,0,Jeg vil ha pengene tilbake på kredittkortet,refusjon,vera_potu|tiva_zoru|bafo_lino|vakana_rebuu,vakana_rebuu,"Candidate intents:
vera_potu: Brukeren spør om garanti: om varen er dekket, hva garantien dekker, garantitid eller garantireparasjon
tiva_zoru: Brukeren vil avbestille, stoppe eller annullere en bestilling/ordre før den sendes
bafo_lino: Brukeren vil returnere eller bytte en vare, eller spør om returfrist, returlapp og returprosess
vakana_rebuu: Brukeren vil ha pengene tilbake for et kjøp, få refundert eller reversert en betaling – også når varen var defekt eller feil (ikke avbestilling)
User message: Jeg vil ha pengene tilbake på kredittkortet

Answer with exactly one intent name from the list above.",vakana_rebuu,vakana_rebuu,True,True,True,384.2,8
5,custom_in,free,1,Jeg vil ha pengene tilbake på kredittkortet,refusjon,ruko_manu|vera_potu|vakana_rebuu|wila_ginu,vakana_rebuu,"Candidate intents:
ruko_manu: Brukeren vil endre eller oppdatere leveringsadressen på en bestilling eller pakke
vera_potu: Brukeren spør om garanti: om varen er dekket, hva garantien dekker, garantitid eller garantireparasjon
vakana_rebuu: Brukeren vil ha pengene tilbake for et kjøp, få refundert eller reversert en betaling – også når varen var defekt eller feil (ikke avbestilling)
wila_ginu: Brukeren har et problem med en betaling: betalingen feilet, ble belastet dobbelt eller feil beløp
User message: Jeg vil ha pengene tilbake på kredittkortet

Answer with exactly one intent name from the list above.",wila_ginu,wila_ginu,True,True,False,376.8,6
5,custom_in,enum,1,Jeg vil ha pengene tilbake på kredittkortet,refusjon,ruko_manu|vera_potu|vakana_rebuu|wila_ginu,vakana_rebuu,"Candidate intents:
ruko_manu: Brukeren vil endre eller oppdatere leveringsadressen på en bestilling eller pakke
vera_potu: Brukeren spør om garanti: om varen er dekket, hva garantien dekker, garantitid eller garantireparasjon
vakana_rebuu: Brukeren vil ha pengene tilbake for et kjøp, få refundert eller reversert en betaling – også når varen var defekt eller feil (ikke avbestilling)
wila_ginu: Brukeren har et problem med en betaling: betalingen feilet, ble belastet dobbelt eller feil beløp
User message: Jeg vil ha pengene tilbake på kredittkortet

Answer with exactly one intent name from the list above.",wila_ginu,wila_ginu,True,True,False,407.6,8
6,native_in_random,free,0,Var det mulig å reversere betalingen min?,refusjon,kanseller_bestilling|leveringstid|garanti|refusjon,refusjon,"Candidate intents:
kanseller_bestilling: Brukeren vil avbestille, stoppe eller annullere en bestilling/ordre før den sendes
leveringstid: Brukeren spør når bestillingen kommer, hvor lang tid levering tar, leveringsdato eller leveringsvindu
garanti: Brukeren spør om garanti: om varen er dekket, hva garantien dekker, garantitid eller garantireparasjon
refusjon: Brukeren vil ha pengene tilbake for et kjøp, få refundert eller reversert en betaling – også når varen var defekt eller feil (ikke avbestilling)
User message: Var det mulig å reversere betalingen min?

Answer with exactly one intent name from the list above.",kanseller_bestilling,kanseller_bestilling,True,True,False,392.7,6
6,native_in_random,enum,0,Var det mulig å reversere betalingen min?,refusjon,kanseller_bestilling|leveringstid|garanti|refusjon,refusjon,"Candidate intents:
kanseller_bestilling: Brukeren vil avbestille, stoppe eller annullere en bestilling/ordre før den sendes
leveringstid: Brukeren spør når bestillingen kommer, hvor lang tid levering tar, leveringsdato eller leveringsvindu
garanti: Brukeren spør om garanti: om varen er dekket, hva garantien dekker, garantitid eller garantireparasjon
refusjon: Brukeren vil ha pengene tilbake for et kjøp, få refundert eller reversert en betaling – også når varen var defekt eller feil (ikke avbestilling)
User message: Var det mulig å reversere betalingen min?

Answer with exactly one intent name from the list above.",kanseller_bestilling,kanseller_bestilling,True,True,False,402.3,7
6,native_in_random,free,1,Var det mulig å reversere betalingen min?,refusjon,defekt_vare|produktinformasjon|leveringstid|refusjon,refusjon,"Candidate intents:
defekt_vare: Brukeren mottok en ødelagt, skadet eller defekt vare, eller det manglet deler i pakken
produktinformasjon: Brukeren spør om detaljer ved et produkt: farger, størrelse, materiale, egenskaper eller om varen er på lager
leveringstid: Brukeren spør når bestillingen kommer, hvor lang tid levering tar, leveringsdato eller leveringsvindu
refusjon: Brukeren vil ha pengene tilbake for et kjøp, få refundert eller reversert en betaling – også når varen var defekt eller feil (ikke avbestilling)
User message: Var det mulig å reversere betalingen min?

Answer with exactly one intent name from the list above.",refusjon,refusjon,True,True,True,390.1,4
6,native_in_random,enum,1,Var det mulig å reversere betalingen min?,refusjon,defekt_vare|produktinformasjon|leveringstid|refusjon,refusjon,"Candidate intents:
defekt_vare: Brukeren mottok en ødelagt, skadet eller defekt vare, eller det manglet deler i pakken
produktinformasjon: Brukeren spør om detaljer ved et produkt: farger, størrelse, materiale, egenskaper eller om varen er på lager
leveringstid: Brukeren spør når bestillingen kommer, hvor lang tid levering tar, leveringsdato eller leveringsvindu
refusjon: Brukeren vil ha pengene tilbake for et kjøp, få refundert eller reversert en betaling – også når varen var defekt eller feil (ikke avbestilling)
User message: Var det mulig å reversere betalingen min?

Answer with exactly one intent name from the list above.",refusjon,refusjon,True,True,True,379.5,6
6,native_in_nearsyn,free,0,Var det mulig å reversere betalingen min?,refusjon,kanseller_bestilling|refusjon|rabattkode|betalingsmetode,refusjon,"Candidate intents:
kanseller_bestilling: Brukeren vil avbestille, stoppe eller annullere en bestilling/ordre før den sendes
refusjon: Brukeren vil ha pengene tilbake for et kjøp, få refundert eller reversert en betaling – også når varen var defekt eller feil (ikke avbestilling)
rabattkode: Brukeren spør om rabattkoder, kuponger, kampanjer eller studentrabatt i nettbutikken, eller koden virker ikke
betalingsmetode: Brukeren spør hvilke betalingsmåter nettbutikken har, eller vil legge til, fjerne eller endre betalingsmåte
User message: Var det mulig å reversere betalingen min?

Answer with exactly one intent name from the list above.",refusjon,refusjon,True,True,True,374.0,4
6,native_in_nearsyn,enum,0,Var det mulig å reversere betalingen min?,refusjon,kanseller_bestilling|refusjon|rabattkode|betalingsmetode,refusjon,"Candidate intents:
kanseller_bestilling: Brukeren vil avbestille, stoppe eller annullere en bestilling/ordre før den sendes
refusjon: Brukeren vil ha pengene tilbake for et kjøp, få refundert eller reversert en betaling – også når varen var defekt eller feil (ikke avbestilling)
rabattkode: Brukeren spør om rabattkoder, kuponger, kampanjer eller studentrabatt i nettbutikken, eller koden virker ikke
betalingsmetode: Brukeren spør hvilke betalingsmåter nettbutikken har, eller vil legge til, fjerne eller endre betalingsmåte
User message: Var det mulig å reversere betalingen min?

Answer with exactly one intent name from the list above.",refusjon,refusjon,True,True,True,360.5,6
6,native_out,free,0,Var det mulig å reversere betalingen min?,refusjon,betalingsmetode|sporing|betalingsfeil|rabattkode,,"Candidate intents:
betalingsmetode: Brukeren spør hvilke betalingsmåter nettbutikken har, eller vil legge til, fjerne eller endre betalingsmåte
sporing: Brukeren vil vite hvor pakken eller forsendelsen er, sporingsnummer eller om pakken er sendt
betalingsfeil: Brukeren har et problem med en betaling: betalingen feilet, ble belastet dobbelt eller feil beløp
rabattkode: Brukeren spør om rabattkoder, kuponger, kampanjer eller studentrabatt i nettbutikken, eller koden virker ikke
User message: Var det mulig å reversere betalingen min?

Answer with exactly one intent name from the list above.",betalingsfeil,betalingsfeil,True,True,False,365.6,6
6,custom_in,free,0,Var det mulig å reversere betalingen min?,refusjon,kuto_demo|wila_ginu|vakana_rebuu|goma_sepo,vakana_rebuu,"Candidate intents:
kuto_demo: Brukeren spør når bestillingen kommer, hvor lang tid levering tar, leveringsdato eller leveringsvindu
wila_ginu: Brukeren har et problem med en betaling: betalingen feilet, ble belastet dobbelt eller feil beløp
vakana_rebuu: Brukeren vil ha pengene tilbake for et kjøp, få refundert eller reversert en betaling – også når varen var defekt eller feil (ikke avbestilling)
goma_sepo: Brukeren spør om detaljer ved et produkt: farger, størrelse, materiale, egenskaper eller om varen er på lager
User message: Var det mulig å reversere betalingen min?

Answer with exactly one intent name from the list above.",vakana_rebuu,vakana_rebuu,True,True,True,355.0,6
6,custom_in,enum,0,Var det mulig å reversere betalingen min?,refusjon,kuto_demo|wila_ginu|vakana_rebuu|goma_sepo,vakana_rebuu,"Candidate intents:
kuto_demo: Brukeren spør når bestillingen kommer, hvor lang tid levering tar, leveringsdato eller leveringsvindu
wila_ginu: Brukeren har et problem med en betaling: betalingen feilet, ble belastet dobbelt eller feil beløp
vakana_rebuu: Brukeren vil ha pengene tilbake for et kjøp, få refundert eller reversert en betaling – også når varen var defekt eller feil (ikke avbestilling)
goma_sepo: Brukeren spør om detaljer ved et produkt: farger, størrelse, materiale, egenskaper eller om varen er på lager
User message: Var det mulig å reversere betalingen min?

Answer with exactly one intent name from the list above.",wila_ginu,wila_ginu,True,True,False,385.3,7
6,custom_in,free,1,Var det mulig å reversere betalingen min?,refusjon,pota_tira|vakana_rebuu|deka_roje|nira_keso,vakana_rebuu,"Candidate intents:
pota_tira: Brukeren vil vite hvor pakken eller forsendelsen er, sporingsnummer eller om pakken er sendt
vakana_rebuu: Brukeren vil ha pengene tilbake for et kjøp, få refundert eller reversert en betaling – også når varen var defekt eller feil (ikke avbestilling)
deka_roje: Brukeren spør om rabattkoder, kuponger, kampanjer eller studentrabatt i nettbutikken, eller koden virker ikke
nira_keso: Brukeren spør hvilke betalingsmåter nettbutikken har, eller vil legge til, fjerne eller endre betalingsmåte
User message: Var det mulig å reversere betalingen min?

Answer with exactly one intent name from the list above.",vakana_rebuu,vakana_rebuu,True,True,True,382.4,6
6,custom_in,enum,1,Var det mulig å reversere betalingen min?,refusjon,pota_tira|vakana_rebuu|deka_roje|nira_keso,vakana_rebuu,"Candidate intents:
pota_tira: Brukeren vil vite hvor pakken eller forsendelsen er, sporingsnummer eller om pakken er sendt
vakana_rebuu: Brukeren vil ha pengene tilbake for et kjøp, få refundert eller reversert en betaling – også når varen var defekt eller feil (ikke avbestilling)
deka_roje: Brukeren spør om rabattkoder, kuponger, kampanjer eller studentrabatt i nettbutikken, eller koden virker ikke
nira_keso: Brukeren spør hvilke betalingsmåter nettbutikken har, eller vil legge til, fjerne eller endre betalingsmåte
User message: Var det mulig å reversere betalingen min?

Answer with exactly one intent name from the list above.",vakana_rebuu,vakana_rebuu,True,True,True,411.8,8
7,native_in_random,free,0,"Ikke noe klage, bare pengene tilbake",refusjon,faktura|frakt_kostnad|leveringstid|refusjon,refusjon,"Candidate intents:
faktura: Brukeren vil ha faktura eller kvittering for et kjøp, eller har spørsmål om fakturaen sin
frakt_kostnad: Brukeren spør hva frakt eller levering koster, gratis frakt, frakttillegg eller ekspressfrakt
leveringstid: Brukeren spør når bestillingen kommer, hvor lang tid levering tar, leveringsdato eller leveringsvindu
refusjon: Brukeren vil ha pengene tilbake for et kjøp, få refundert eller reversert en betaling – også når varen var defekt eller feil (ikke avbestilling)
User message: Ikke noe klage, bare pengene tilbake

Answer with exactly one intent name from the list above.",refusjon,refusjon,True,True,True,397.5,4
7,native_in_random,enum,0,"Ikke noe klage, bare pengene tilbake",refusjon,faktura|frakt_kostnad|leveringstid|refusjon,refusjon,"Candidate intents:
faktura: Brukeren vil ha faktura eller kvittering for et kjøp, eller har spørsmål om fakturaen sin
frakt_kostnad: Brukeren spør hva frakt eller levering koster, gratis frakt, frakttillegg eller ekspressfrakt
leveringstid: Brukeren spør når bestillingen kommer, hvor lang tid levering tar, leveringsdato eller leveringsvindu
refusjon: Brukeren vil ha pengene tilbake for et kjøp, få refundert eller reversert en betaling – også når varen var defekt eller feil (ikke avbestilling)
User message: Ikke noe klage, bare pengene tilbake

Answer with exactly one intent name from the list above.",faktura,faktura,True,True,False,400.1,5
7,native_in_random,free,1,"Ikke noe klage, bare pengene tilbake",refusjon,feil_vare|refusjon|leveringstid|sporing,refusjon,"Candidate intents:
feil_vare: Brukeren mottok feil vare, feil farge, størrelse eller modell – noe annet enn det som ble bestilt
refusjon: Brukeren vil ha pengene tilbake for et kjøp, få refundert eller reversert en betaling – også når varen var defekt eller feil (ikke avbestilling)
leveringstid: Brukeren spør når bestillingen kommer, hvor lang tid levering tar, leveringsdato eller leveringsvindu
sporing: Brukeren vil vite hvor pakken eller forsendelsen er, sporingsnummer eller om pakken er sendt
User message: Ikke noe klage, bare pengene tilbake

Answer with exactly one intent name from the list above.",refusjon,refusjon,True,True,True,389.9,4
7,native_in_random,enum,1,"Ikke noe klage, bare pengene tilbake",refusjon,feil_vare|refusjon|leveringstid|sporing,refusjon,"Candidate intents:
feil_vare: Brukeren mottok feil vare, feil farge, størrelse eller modell – noe annet enn det som ble bestilt
refusjon: Brukeren vil ha pengene tilbake for et kjøp, få refundert eller reversert en betaling – også når varen var defekt eller feil (ikke avbestilling)
leveringstid: Brukeren spør når bestillingen kommer, hvor lang tid levering tar, leveringsdato eller leveringsvindu
sporing: Brukeren vil vite hvor pakken eller forsendelsen er, sporingsnummer eller om pakken er sendt
User message: Ikke noe klage, bare pengene tilbake

Answer with exactly one intent name from the list above.",refusjon,refusjon,True,True,True,379.4,6
7,native_in_nearsyn,free,0,"Ikke noe klage, bare pengene tilbake",refusjon,refusjon|kanseller_bestilling|leveringstid|sporing,refusjon,"Candidate intents:
refusjon: Brukeren vil ha pengene tilbake for et kjøp, få refundert eller reversert en betaling – også når varen var defekt eller feil (ikke avbestilling)
kanseller_bestilling: Brukeren vil avbestille, stoppe eller annullere en bestilling/ordre før den sendes
leveringstid: Brukeren spør når bestillingen kommer, hvor lang tid levering tar, leveringsdato eller leveringsvindu
sporing: Brukeren vil vite hvor pakken eller forsendelsen er, sporingsnummer eller om pakken er sendt
User message: Ikke noe klage, bare pengene tilbake

Answer with exactly one intent name from the list above.",refusjon,refusjon,True,True,True,365.8,4
7,native_in_nearsyn,enum,0,"Ikke noe klage, bare pengene tilbake",refusjon,refusjon|kanseller_bestilling|leveringstid|sporing,refusjon,"Candidate intents:
refusjon: Brukeren vil ha pengene tilbake for et kjøp, få refundert eller reversert en betaling – også når varen var defekt eller feil (ikke avbestilling)
kanseller_bestilling: Brukeren vil avbestille, stoppe eller annullere en bestilling/ordre før den sendes
leveringstid: Brukeren spør når bestillingen kommer, hvor lang tid levering tar, leveringsdato eller leveringsvindu
sporing: Brukeren vil vite hvor pakken eller forsendelsen er, sporingsnummer eller om pakken er sendt
User message: Ikke noe klage, bare pengene tilbake

Answer with exactly one intent name from the list above.",refusjon,refusjon,True,True,True,356.4,6
7,native_out,free,0,"Ikke noe klage, bare pengene tilbake",refusjon,produktinformasjon|retur|betalingsfeil|garanti,,"Candidate intents:
produktinformasjon: Brukeren spør om detaljer ved et produkt: farger, størrelse, materiale, egenskaper eller om varen er på lager
retur: Brukeren vil returnere eller bytte en vare, eller spør om returfrist, returlapp og returprosess
betalingsfeil: Brukeren har et problem med en betaling: betalingen feilet, ble belastet dobbelt eller feil beløp
garanti: Brukeren spør om garanti: om varen er dekket, hva garantien dekker, garantitid eller garantireparasjon
User message: Ikke noe klage, bare pengene tilbake

Answer with exactly one intent name from the list above.",betalingsfeil,betalingsfeil,True,True,False,364.9,6
7,custom_in,free,0,"Ikke noe klage, bare pengene tilbake",refusjon,pota_tira|frena_bonu|seli_mota|vakana_rebuu,vakana_rebuu,"Candidate intents:
pota_tira: Brukeren vil vite hvor pakken eller forsendelsen er, sporingsnummer eller om pakken er sendt
frena_bonu: Brukeren spør om status, bekreftelse eller behandlingstid på en bestilling/ordre (ikke hvor pakken er)
seli_mota: Brukeren mottok feil vare, feil farge, størrelse eller modell – noe annet enn det som ble bestilt
vakana_rebuu: Brukeren vil ha pengene tilbake for et kjøp, få refundert eller reversert en betaling – også når varen var defekt eller feil (ikke avbestilling)
User message: Ikke noe klage, bare pengene tilbake

Answer with exactly one intent name from the list above.",vakana_rebuu,vakana_rebuu,True,True,True,364.0,6
