case_id,variant,mode,draw,message,gold,candidates,expected,prompt,output_raw,output_norm,matched,in_list,correct,latency_ms,tokens
250,native_out,free,0,Kan jeg kjøpe reiseforsikring i etterkant?,reiseforsikring,visum|tur_bestilling|leiebil|hotell,,"Candidate intents:
visum: Brukeren spør om visum, visumsøknad, behandlingstid eller dokumenter til visum
tur_bestilling: Brukeren vil booke en tur, aktivitet eller guidet opplevelse på reisemålet
leiebil: Brukeren vil leie bil eller spør om leiebil: pris, aldersgrense, betingelser eller henting
hotell: Brukeren spør om hotellet: rom, booking, frokost, trådløst nett, fasiliteter eller tidlig innsjekking på hotell
User message: Kan jeg kjøpe reiseforsikring i etterkant?

Answer with exactly one intent name from the list above.",tur_bestilling,tur_bestilling,True,True,False,600.1,4
250,custom_in,free,0,Kan jeg kjøpe reiseforsikring i etterkant?,reiseforsikring,jone_kefa|taro_vinu|wazo_fime|puga_najo,wazo_fime,"Candidate intents:
jone_kefa: Brukeren spør om flyet er i rute, forsinket, neste avgang eller gate
taro_vinu: Brukeren vil avbestille fly, hotell eller reise, eller spør om avbestillingsvilkår og refusjon ved avbestilling
wazo_fime: Brukeren spør om reiseforsikring: hva den dekker, kjøp av reiseforsikring, sykdom på reise eller forhåndseksisterende sykdom
puga_najo: Brukeren spør om visum, visumsøknad, behandlingstid eller dokumenter til visum
User message: Kan jeg kjøpe reiseforsikring i etterkant?

Answer with exactly one intent name from the list above.",wazo_fime,wazo_fime,True,True,True,579.4,5
250,custom_in,enum,0,Kan jeg kjøpe reiseforsikring i etterkant?,reiseforsikring,jone_kefa|taro_vinu|wazo_fime|puga_najo,wazo_fime,"Candidate intents:
jone_kefa: Brukeren spør om flyet er i rute, forsinket, neste avgang eller gate
taro_vinu: Brukeren vil avbestille fly, hotell eller reise, eller spør om avbestillingsvilkår og refusjon ved avbestilling
wazo_fime: Brukeren spør om reiseforsikring: hva den dekker, kjøp av reiseforsikring, sykdom på reise eller forhåndseksisterende sykdom
puga_najo: Brukeren spør om visum, visumsøknad, behandlingstid eller dokumenter til visum
User message: Kan jeg kjøpe reiseforsikring i etterkant?

Answer with exactly one intent name from the list above.",wazo_fime,wazo_fime,True,True,True,570.0,6
250,custom_in,free,1,Kan jeg kjøpe reiseforsikring i etterkant?,reiseforsikring,mive_selu|wazo_fime|puga_najo|taro_vinu,wazo_fime,"Candidate intents:
mive_selu: Brukeren vil bestille flybilletter, tur-retur eller spør hva fly koster
wazo_fime: Brukeren spør om reiseforsikring: hva den dekker, kjøp av reiseforsikring, sykdom på reise eller forhåndseksisterende sykdom
puga_najo: Brukeren spør om visum, visumsøknad, behandlingstid eller dokumenter til visum
taro_vinu: Brukeren vil avbestille fly, hotell eller reise, eller spør om avbestillingsvilkår og refusjon ved avbestilling
User message: Kan jeg kjøpe reiseforsikring i etterkant?

Answer with exactly one intent name from the list above.",wazo_fime,wazo_fime,True,True,True,530.3,5
250,custom_in,enum,1,Kan jeg kjøpe reiseforsikring i etterkant?,reiseforsikring,mive_selu|wazo_fime|puga_najo|taro_vinu,wazo_fime,"Candidate intents:
mive_selu: Brukeren vil bestille flybilletter, tur-retur eller spør hva fly koster
wazo_fime: Brukeren spør om reiseforsikring: hva den dekker, kjøp av reiseforsikring, sykdom på reise eller forhåndseksisterende sykdom
puga_najo: Brukeren spør om visum, visumsøknad, behandlingstid eller dokumenter til visum
taro_vinu: Brukeren vil avbestille fly, hotell eller reise, eller spør om avbestillingsvilkår og refusjon ved avbestilling
User message: Kan jeg kjøpe reiseforsikring i etterkant?

Answer with exactly one intent name from the list above.",wazo_fime,wazo_fime,True,True,True,520.9,6
251,native_in_random,free,0,Hva dekker reiseforsikringen?,reiseforsikring,innsjekking|tur_bestilling|reiseforsikring|avbestille_reise,reiseforsikring,"Candidate intents:
innsjekking: Brukeren spør om innsjekking til fly: hvordan sjekke inn, nettinnsjekking, boardingkort eller når innsjekking åpner
tur_bestilling: Brukeren vil booke en tur, aktivitet eller guidet opplevelse på reisemålet
reiseforsikring: Brukeren spør om reiseforsikring: hva den dekker, kjøp av reiseforsikring, sykdom på reise eller forhåndseksisterende sykdom
avbestille_reise: Brukeren vil avbestille fly, hotell eller reise, eller spør om avbestillingsvilkår og refusjon ved avbestilling
User message: Hva dekker reiseforsikringen?

Answer with exactly one intent name from the list above.",reiseforsikring,reiseforsikring,True,True,True,507.4,7
251,native_in_random,enum,0,Hva dekker reiseforsikringen?,reiseforsikring,innsjekking|tur_bestilling|reiseforsikring|avbestille_reise,reiseforsikring,"Candidate intents:
innsjekking: Brukeren spør om innsjekking til fly: hvordan sjekke inn, nettinnsjekking, boardingkort eller når innsjekking åpner
tur_bestilling: Brukeren vil booke en tur, aktivitet eller guidet opplevelse på reisemålet
reiseforsikring: Brukeren spør om reiseforsikring: hva den dekker, kjøp av reiseforsikring, sykdom på reise eller forhåndseksisterende sykdom
avbestille_reise: Brukeren vil avbestille fly, hotell eller reise, eller spør om avbestillingsvilkår og refusjon ved avbestilling
User message: Hva dekker reiseforsikringen?

Answer with exactly one intent name from the list above.",reiseforsikring,reiseforsikring,True,True,True,568.3,9
251,native_in_random,free,1,Hva dekker reiseforsikringen?,reiseforsikring,hotell|flybestilling|tur_bestilling|reiseforsikring,reiseforsikring,"Candidate intents:
hotell: Brukeren spør om hotellet: rom, booking, frokost, trådløst nett, fasiliteter eller tidlig innsjekking på hotell
flybestilling: Brukeren vil bestille flybilletter, tur-retur eller spør hva fly koster
tur_bestilling: Brukeren vil booke en tur, aktivitet eller guidet opplevelse på reisemålet
reiseforsikring: Brukeren spør om reiseforsikring: hva den dekker, kjøp av reiseforsikring, sykdom på reise eller forhåndseksisterende sykdom
User message: Hva dekker reiseforsikringen?

Answer with exactly one intent name from the list above.",reiseforsikring,reiseforsikring,True,True,True,587.7,7
251,native_in_random,enum,1,Hva dekker reiseforsikringen?,reiseforsikring,hotell|flybestilling|tur_bestilling|reiseforsikring,reiseforsikring,"Candidate intents:
hotell: Brukeren spør om hotellet: rom, booking, frokost, trådløst nett, fasiliteter eller tidlig innsjekking på hotell
flybestilling: Brukeren vil bestille flybilletter, tur-retur eller spør hva fly koster
tur_bestilling: Brukeren vil booke en tur, aktivitet eller guidet opplevelse på reisemålet
reiseforsikring: Brukeren spør om reiseforsikring: hva den dekker, kjøp av reiseforsikring, sykdom på reise eller forhåndseksisterende sykdom
User message: Hva dekker reiseforsikringen?

Answer with exactly one intent name from the list above.",reiseforsikring,reiseforsikring,True,True,True,616.3,9
251,native_out,free,0,Hva dekker reiseforsikringen?,reiseforsikring,avbestille_reise|flystatus|visum|bagasje,,"Candidate intents:
avbestille_reise: Brukeren vil avbestille fly, hotell eller reise, eller spør om avbestillingsvilkår og refusjon ved avbestilling
flystatus: Brukeren spør om flyet er i rute, forsinket, neste avgang eller gate
visum: Brukeren spør om visum, visumsøknad, behandlingstid eller dokumenter til visum
bagasje: Brukeren spør om bagasje: tillatt vekt, håndbagasje, pris for ekstra bagasje eller mistet bagasje
User message: Hva dekker reiseforsikringen?

Answer with exactly one intent name from the list above.",visum,visum,True,True,False,592.3,3
251,custom_in,free,0,Hva dekker reiseforsikringen?,reiseforsikring,kire_tosu|batu_lepo|mive_selu|wazo_fime,wazo_fime,"Candidate intents:
kire_tosu: Brukeren vil leie bil eller spør om leiebil: pris, aldersgrense, betingelser eller henting
batu_lepo: Brukeren spør om hotellet: rom, booking, frokost, trådløst nett, fasiliteter eller tidlig innsjekking på hotell
mive_selu: Brukeren vil bestille flybilletter, tur-retur eller spør hva fly koster
wazo_fime: Brukeren spør om reiseforsikring: hva den dekker, kjøp av reiseforsikring, sykdom på reise eller forhåndseksisterende sykdom
User message: Hva dekker reiseforsikringen?

Answer with exactly one intent name from the list above.",wazo_fime,wazo_fime,True,True,True,578.3,5
251,custom_in,enum,0,Hva dekker reiseforsikringen?,reiseforsikring,kire_tosu|batu_lepo|mive_selu|wazo_fime,wazo_fime,"Candidate intents:
kire_tosu: Brukeren vil leie bil eller spør om leiebil: pris, aldersgrense, betingelser eller henting
batu_lepo: Brukeren spør om hotellet: rom, booking, frokost, trådløst nett, fasiliteter eller tidlig innsjekking på hotell
mive_selu: Brukeren vil bestille flybilletter, tur-retur eller spør hva fly koster
wazo_fime: Brukeren spør om reiseforsikring: hva den dekker, kjøp av reiseforsikring, sykdom på reise eller forhåndseksisterende sykdom
User message: Hva dekker reiseforsikringen?

Answer with exactly one intent name from the list above.",wazo_fime,wazo_fime,True,True,True,561.7,6
251,custom_in,free,1,Hva dekker reiseforsikringen?,reiseforsikring,wazo_fime|jone_kefa|mive_selu|femo_libu,wazo_fime,"Candidate intents:
wazo_fime: Brukeren spør om reiseforsikring: hva den dekker, kjøp av reiseforsikring, sykdom på reise eller forhåndseksisterende sykdom
jone_kefa: Brukeren spør om flyet er i rute, forsinket, neste avgang eller gate
mive_selu: Brukeren vil bestille flybilletter, tur-retur eller spør hva fly koster
femo_libu: Brukeren spør om innsjekking til fly: hvordan sjekke inn, nettinnsjekking, boardingkort eller når innsjekking åpner
User message: Hva dekker reiseforsikringen?

Answer with exactly one intent name from the list above.",wazo_fime,wazo_fime,True,True,True,511.0,5
251,custom_in,enum,1,Hva dekker reiseforsikringen?,reiseforsikring,wazo_fime|jone_kefa|mive_selu|femo_libu,wazo_fime,"Candidate intents:
wazo_fime: Brukeren spør om reiseforsikring: hva den dekker, kjøp av reiseforsikring, sykdom på reise eller forhåndseksisterende sykdom
jone_kefa: Brukeren spør om flyet er i rute, forsinket, neste avgang eller gate
mive_selu: Brukeren vil bestille flybilletter, tur-retur eller spør hva fly koster
femo_libu: Brukeren spør om innsjekking til fly: hvordan sjekke inn, nettinnsjekking, boardingkort eller når innsjekking åpner
User message: Hva dekker reiseforsikringen?

Answer with exactly one intent name from the list above.",wazo_fime,wazo_fime,True,True,True,501.3,6
252,native_in_random,free,0,Må jeg melde fra om forhåndseksisterende sykdom?,reiseforsikring,flybestilling|innsjekking|hotell|reiseforsikring,reiseforsikring,"Candidate intents:
flybestilling: Brukeren vil bestille flybilletter, tur-retur eller spør hva fly koster
innsjekking: Brukeren spør om innsjekking til fly: hvordan sjekke inn, nettinnsjekking, boardingkort eller når innsjekking åpner
hotell: Brukeren spør om hotellet: rom, booking, frokost, trådløst nett, fasiliteter eller tidlig innsjekking på hotell
reiseforsikring: Brukeren spør om reiseforsikring: hva den dekker, kjøp av reiseforsikring, sykdom på reise eller forhåndseksisterende sykdom
User message: Må jeg melde fra om forhåndseksisterende sykdom?

Answer with exactly one intent name from the list above.",reiseforsikring,reiseforsikring,True,True,True,480.5,7
252,native_in_random,enum,0,Må jeg melde fra om forhåndseksisterende sykdom?,reiseforsikring,flybestilling|innsjekking|hotell|reiseforsikring,reiseforsikring,"Candidate intents:
flybestilling: Brukeren vil bestille flybilletter, tur-retur eller spør hva fly koster
innsjekking: Brukeren spør om innsjekking til fly: hvordan sjekke inn, nettinnsjekking, boardingkort eller når innsjekking åpner
hotell: Brukeren spør om hotellet: rom, booking, frokost, trådløst nett, fasiliteter eller tidlig innsjekking på hotell
reiseforsikring: Brukeren spør om reiseforsikring: hva den dekker, kjøp av reiseforsikring, sykdom på reise eller forhåndseksisterende sykdom
User message: Må jeg melde fra om forhåndseksisterende sykdom?

Answer with exactly one intent name from the list above.",reiseforsikring,reiseforsikring,True,True,True,543.8,9
252,native_in_random,free,1,Må jeg melde fra om forhåndseksisterende sykdom?,reiseforsikring,hotell|reiseforsikring|visum|tur_bestilling,reiseforsikring,"Candidate intents:
hotell: Brukeren spør om hotellet: rom, booking, frokost, trådløst nett, fasiliteter eller tidlig innsjekking på hotell
reiseforsikring: Brukeren spør om reiseforsikring: hva den dekker, kjøp av reiseforsikring, sykdom på reise eller forhåndseksisterende sykdom
visum: Brukeren spør om visum, visumsøknad, behandlingstid eller dokumenter til visum
tur_bestilling: Brukeren vil booke en tur, aktivitet eller guidet opplevelse på reisemålet
User message: Må jeg melde fra om forhåndseksisterende sykdom?

Answer with exactly one intent name from the list above.",reiseforsikring,reiseforsikring,True,True,True,561.2,7
252,native_in_random,enum,1,Må jeg melde fra om forhåndseksisterende sykdom?,reiseforsikring,hotell|reiseforsikring|visum|tur_bestilling,reiseforsikring,"Candidate intents:
hotell: Brukeren spør om hotellet: rom, booking, frokost, trådløst nett, fasiliteter eller tidlig innsjekking på hotell
reiseforsikring: Brukeren spør om reiseforsikring: hva den dekker, kjøp av reiseforsikring, sykdom på reise eller forhåndseksisterende sykdom
visum: Brukeren spør om visum, visumsøknad, behandlingstid eller dokumenter til visum
tur_bestilling: Brukeren vil booke en tur, aktivitet eller guidet opplevelse på reisemålet
User message: Må jeg melde fra om forhåndseksisterende sykdom?

Answer with exactly one intent name from the list above.",reiseforsikring,reiseforsikring,True,True,True,589.8,9
252,native_out,free,0,Må jeg melde fra om forhåndseksisterende sykdom?,reiseforsikring,leiebil|innsjekking|flystatus|flybestilling,,"Candidate intents:
leiebil: Brukeren vil leie bil eller spør om leiebil: pris, aldersgrense, betingelser eller henting
innsjekking: Brukeren spør om innsjekking til fly: hvordan sjekke inn, nettinnsjekking, boardingkort eller når innsjekking åpner
flystatus: Brukeren spør om flyet er i rute, forsinket, neste avgang eller gate
flybestilling: Brukeren vil bestille flybilletter, tur-retur eller spør hva fly koster
User message: Må jeg melde fra om forhåndseksisterende sykdom?

Answer with exactly one intent name from the list above.",leiebil,leiebil,True,True,False,582.0,4
252,custom_in,free,0,Må jeg melde fra om forhåndseksisterende sykdom?,reiseforsikring,taro_vinu|wazo_fime|jone_kefa|mive_selu,wazo_fime,"Candidate intents:
taro_vinu: Brukeren vil avbestille fly, hotell eller reise, eller spør om avbestillingsvilkår og refusjon ved avbestilling
wazo_fime: Brukeren spør om reiseforsikring: hva den dekker, kjøp av reiseforsikring, sykdom på reise eller forhåndseksisterende sykdom
jone_kefa: Brukeren spør om flyet er i rute, forsinket, neste avgang eller gate
mive_selu: Brukeren vil bestille flybilletter, tur-retur eller spør hva fly koster
User message: Må jeg melde fra om forhåndseksisterende sykdom?

Answer with exactly one intent name from the list above.",wazo_fime,wazo_fime,True,True,True,568.7,5
252,custom_in,enum,0,Må jeg melde fra om forhåndseksisterende sykdom?,reiseforsikring,taro_vinu|wazo_fime|jone_kefa|mive_selu,wazo_fime,"Candidate intents:
taro_vinu: Brukeren vil avbestille fly, hotell eller reise, eller spør om avbestillingsvilkår og refusjon ved avbestilling
wazo_fime: Brukeren spør om reiseforsikring: hva den dekker, kjøp av reiseforsikring, sykdom på reise eller forhåndseksisterende sykdom
jone_kefa: Brukeren spør om flyet er i rute, forsinket, neste avgang eller gate
mive_selu: Brukeren vil bestille flybilletter, tur-retur eller spør hva fly koster
User message: Må jeg melde fra om forhåndseksisterende sykdom?

Answer with exactly one intent name from the list above.",wazo_fime,wazo_fime,True,True,True,563.9,6
252,custom_in,free,1,Må jeg melde fra om forhåndseksisterende sykdom?,reiseforsikring,wazo_fime|puga_najo|femo_libu|mive_selu,wazo_fime,"Candidate intents:
wazo_fime: Brukeren spør om reiseforsikring: hva den dekker, kjøp av reiseforsikring, sykdom på reise eller forhåndseksisterende sykdom
puga_najo: Brukeren spør om visum, visumsøknad, behandlingstid eller dokumenter til visum
femo_libu: Brukeren spør om innsjekking til fly: hvordan sjekke inn, nettinnsjekking, boardingkort eller når innsjekking åpner
mive_selu: Brukeren vil bestille flybilletter, tur-retur eller spør hva fly koster
User message: Må jeg melde fra om forhåndseksisterende sykdom?

Answer with exactly one intent name from the list above.",wazo_fime,wazo_fime,True,True,True,523.0,5
252,custom_in,enum,1,Må jeg melde fra om forhåndseksisterende sykdom?,reiseforsikring,wazo_fime|puga_najo|femo_libu|mive_selu,wazo_fime,"Candidate intents:
wazo_fime: Brukeren spør om reiseforsikring: hva den dekker, kjøp av reiseforsikring, sykdom på reise eller forhåndseksisterende sykdom
puga_najo: Brukeren spør om visum, visumsøknad, behandlingstid eller dokumenter til visum
femo_libu: Brukeren spør om innsjekking til fly: hvordan sjekke inn, nettinnsjekking, boardingkort eller når innsjekking åpner
mive_selu: Brukeren vil bestille flybilletter, tur-retur eller spør hva fly koster
User message: Må jeg melde fra om forhåndseksisterende sykdom?

Answer with exactly one intent name from the list above.",wazo_fime,wazo_fime,True,True,True,520.4,6
253,native_in_random,free,0,"Jeg ble syk på reise, hva dekkes?",reiseforsikring,avbestille_reise|tur_bestilling|reiseforsikring|flybestilling,reiseforsikring,"Candidate intents:
avbestille_reise: Brukeren vil avbestille fly, hotell eller reise, eller spør om avbestillingsvilkår og refusjon ved avbestilling
tur_bestilling: Brukeren vil booke en tur, aktivitet eller guidet opplevelse på reisemålet
reiseforsikring: Brukeren spør om reiseforsikring: hva den dekker, kjøp av reiseforsikring, sykdom på reise eller forhåndseksisterende sykdom
flybestilling: Brukeren vil bestille flybilletter, tur-retur eller spør hva fly koster
User message: Jeg ble syk på reise, hva dekkes?

Answer with exactly one intent name from the list above.",reiseforsikring,reiseforsikring,True,True,True,513.8,7
253,native_in_random,enum,0,"Jeg ble syk på reise, hva dekkes?",reiseforsikring,avbestille_reise|tur_bestilling|reiseforsikring|flybestilling,reiseforsikring,"Candidate intents:
avbestille_reise: Brukeren vil avbestille fly, hotell eller reise, eller spør om avbestillingsvilkår og refusjon ved avbestilling
tur_bestilling: Brukeren vil booke en tur, aktivitet eller guidet opplevelse på reisemålet
reiseforsikring: Brukeren spør om reiseforsikring: hva den dekker, kjøp av reiseforsikring, sykdom på reise eller forhåndseksisterende sykdom
flybestilling: Brukeren vil bestille flybilletter, tur-retur eller spør hva fly koster
User message: Jeg ble syk på reise, hva dekkes?

Answer with exactly one intent name from the list above.",reiseforsikring,reiseforsikring,True,True,True,579.0,9
253,native_in_random,free,1,"Jeg ble syk på reise, hva dekkes?",reiseforsikring,reiseforsikring|tur_bestilling|flybestilling|leiebil,reiseforsikring,"Candidate intents:
reiseforsikring: Brukeren spør om reiseforsikring: hva den dekker, kjøp av reiseforsikring, sykdom på reise eller forhåndseksisterende sykdom
tur_bestilling: Brukeren vil booke en tur, aktivitet eller guidet opplevelse på reisemålet
flybestilling: Brukeren vil bestille flybilletter, tur-retur eller spør hva fly koster
leiebil: Brukeren vil leie bil eller spør om leiebil: pris, aldersgrense, betingelser eller henting
User message: Jeg ble syk på reise, hva dekkes?

Answer with exactly one intent name from the list above.",reiseforsikring,reiseforsikring,True,True,True,611.6,7
253,native_in_random,enum,1,"Jeg ble syk på reise, hva dekkes?",reiseforsikring,reiseforsikring|tur_bestilling|flybestilling|leiebil,reiseforsikring,"Candidate intents:
reiseforsikring: Brukeren spør om reiseforsikring: hva den dekker, kjøp av reiseforsikring, sykdom på reise eller forhåndseksisterende sykdom
tur_bestilling: Brukeren vil booke en tur, aktivitet eller guidet opplevelse på reisemålet
flybestilling: Brukeren vil bestille flybilletter, tur-retur eller spør hva fly koster
leiebil: Brukeren vil leie bil eller spør om leiebil: pris, aldersgrense, betingelser eller henting
User message: Jeg ble syk på reise, hva dekkes?

Answer with exactly one intent name from the list above.",reiseforsikring,reiseforsikring,True,True,True,651.0,9
253,native_out,free,0,"Jeg ble syk på reise, hva dekkes?",reiseforsikring,flystatus|tur_bestilling|innsjekking|bagasje,,"Candidate intents:
flystatus: Brukeren spør om flyet er i rute, forsinket, neste avgang eller gate
tur_bestilling: Brukeren vil booke en tur, aktivitet eller guidet opplevelse på reisemålet
innsjekking: Brukeren spør om innsjekking til fly: hvordan sjekke inn, nettinnsjekking, boardingkort eller når innsjekking åpner
bagasje: Brukeren spør om bagasje: tillatt vekt, håndbagasje, pris for ekstra bagasje eller mistet bagasje
User message: Jeg ble syk på reise, hva dekkes?

Answer with exactly one intent name from the list above.",innsjekking,innsjekking,True,True,False,666.5,6
253,custom_in,free,0,"Jeg ble syk på reise, hva dekkes?",reiseforsikring,mive_selu|puga_najo|wazo_fime|dope_rano,wazo_fime,"Candidate intents:
mive_selu: Brukeren vil bestille flybilletter, tur-retur eller spør hva fly koster
puga_najo: Brukeren spør om visum, visumsøknad, behandlingstid eller dokumenter til visum
wazo_fime: Brukeren spør om reiseforsikring: hva den dekker, kjøp av reiseforsikring, sykdom på reise eller forhåndseksisterende sykdom
dope_rano: Brukeren vil booke en tur, aktivitet eller guidet opplevelse på reisemålet
User message: Jeg ble syk på reise, hva dekkes?

Answer with exactly one intent name from the list above.",wazo_fime,wazo_fime,True,True,True,658.2,5
253,custom_in,enum,0,"Jeg ble syk på reise, hva dekkes?",reiseforsikring,mive_selu|puga_najo|wazo_fime|dope_rano,wazo_fime,"Candidate intents:
mive_selu: Brukeren vil bestille flybilletter, tur-retur eller spør hva fly koster
puga_najo: Brukeren spør om visum, visumsøknad, behandlingstid eller dokumenter til visum
wazo_fime: Brukeren spør om reiseforsikring: hva den dekker, kjøp av reiseforsikring, sykdom på reise eller forhåndseksisterende sykdom
dope_rano: Brukeren vil booke en tur, aktivitet eller guidet opplevelse på reisemålet
User message: Jeg ble syk på reise, hva dekkes?

Answer with exactly one intent name from the list above.",wazo_fime,wazo_fime,True,True,True,651.1,6
253,custom_in,free,1,"Jeg ble syk på reise, hva dekkes?",reiseforsikring,puga_najo|wazo_fime|batu_lepo|dope_rano,wazo_fime,"Candidate intents:
puga_najo: Brukeren spør om visum, visumsøknad, behandlingstid eller dokumenter til visum
wazo_fime: Brukeren spør om reiseforsikring: hva den dekker, kjøp av reiseforsikring, sykdom på reise eller forhåndseksisterende sykdom
batu_lepo: Brukeren spør om hotellet: rom, booking, frokost, trådløst nett, fasiliteter eller tidlig innsjekking på hotell
dope_rano: Brukeren vil booke en tur, aktivitet eller guidet opplevelse på reisemålet
User message: Jeg ble syk på reise, hva dekkes?

Answer with exactly one intent name from the list above.",wazo_fime,wazo_fime,True,True,True,612.4,5
253,custom_in,enum,1,"Jeg ble syk på reise, hva dekkes?",reiseforsikring,puga_najo|wazo_fime|batu_lepo|dope_rano,wazo_fime,"Candidate intents:
puga_najo: Brukeren spør om visum, visumsøknad, behandlingstid eller dokumenter til visum
wazo_fime: Brukeren spør om reiseforsikring: hva den dekker, kjøp av reiseforsikring, sykdom på reise eller forhåndseksisterende sykdom
batu_lepo: Brukeren spør om hotellet: rom, booking, frokost, trådløst nett, fasiliteter eller tidlig innsjekking på hotell
dope_rano: Brukeren vil booke en tur, aktivitet eller guidet opplevelse på reisemålet
User message: Jeg ble syk på reise, hva dekkes?

Answer with exactly one intent name from the list above.",wazo_fime,wazo_fime,True,True,True,604.7,6
254,native_in_random,free,0,Kan jeg bestille en byvandring?,tur_bestilling,tur_bestilling|reiseforsikring|bagasje|visum,tur_bestilling,"Candidate intents:
tur_bestilling: Brukeren vil booke en tur, aktivitet eller guidet opplevelse på reisemålet
reiseforsikring: Brukeren spør om reiseforsikring: hva den dekker, kjøp av reiseforsikring, sykdom på reise eller forhåndseksisterende sykdom
bagasje: Brukeren spør om bagasje: tillatt vekt, håndbagasje, pris for ekstra bagasje eller mistet bagasje
visum: Brukeren spør om visum, visumsøknad, behandlingstid eller dokumenter til visum
User message: Kan jeg bestille en byvandring?

Answer with exactly one intent name from the list above.",tur_bestilling,tur_bestilling,True,True,True,547.8,4
254,native_in_random,enum,0,Kan jeg bestille en byvandring?,tur_bestilling,tur_bestilling|reiseforsikring|bagasje|visum,tur_bestilling,"Candidate intents:
tur_bestilling: Brukeren vil booke en tur, aktivitet eller guidet opplevelse på reisemålet
reiseforsikring: Brukeren spør om reiseforsikring: hva den dekker, kjøp av reiseforsikring, sykdom på reise eller forhåndseksisterende sykdom
bagasje: Brukeren spør om bagasje: tillatt vekt, håndbagasje, pris for ekstra bagasje eller mistet bagasje
visum: Brukeren spør om visum, visumsøknad, behandlingstid eller dokumenter til visum
User message: Kan jeg bestille en byvandring?

Answer with exactly one intent name from the list above.",tur_bestilling,tur_bestilling,True,True,True,558.5,6
254,native_in_random,free,1,Kan jeg bestille en byvandring?,tur_bestilling,reiseforsikring|tur_bestilling|bagasje|avbestille_reise,tur_bestilling,"Candidate intents:
reiseforsikring: Brukeren spør om reiseforsikring: hva den dekker, kjøp av reiseforsikring, sykdom på reise eller forhåndseksisterende sykdom
tur_bestilling: Brukeren vil booke en tur, aktivitet eller guidet opplevelse på reisemålet
bagasje: Brukeren spør om bagasje: tillatt vekt, håndbagasje, pris for ekstra bagasje eller mistet bagasje
avbestille_reise: Brukeren vil avbestille fly, hotell eller reise, eller spør om avbestillingsvilkår og refusjon ved avbestilling
User message: Kan jeg bestille en byvandring?

Answer with exactly one intent name from the list above.",tur_bestilling,tur_bestilling,True,True,True,547.2,4
254,native_in_random,enum,1,Kan jeg bestille en byvandring?,tur_bestilling,reiseforsikring|tur_bestilling|bagasje|avbestille_reise,tur_bestilling,"Candidate intents:
reiseforsikring: Brukeren spør om reiseforsikring: hva den dekker, kjøp av reiseforsikring, sykdom på reise eller forhåndseksisterende sykdom
tur_bestilling: Brukeren vil booke en tur, aktivitet eller guidet opplevelse på reisemålet
bagasje: Brukeren spør om bagasje: tillatt vekt, håndbagasje, pris for ekstra bagasje eller mistet bagasje
avbestille_reise: Brukeren vil avbestille fly, hotell eller reise, eller spør om avbestillingsvilkår og refusjon ved avbestilling
User message: Kan jeg bestille en byvandring?

Answer with exactly one intent name from the list above.",tur_bestilling,tur_bestilling,True,True,True,538.7,6
254,native_in_nearsyn,free,0,Kan jeg bestille en byvandring?,tur_bestilling,tur_bestilling|flybestilling|innsjekking|avbestille_reise,tur_bestilling,"Candidate intents:
tur_bestilling: Brukeren vil booke en tur, aktivitet eller guidet opplevelse på reisemålet
flybestilling: Brukeren vil bestille flybilletter, tur-retur eller spør hva fly koster
innsjekking: Brukeren spør om innsjekking til fly: hvordan sjekke inn, nettinnsjekking, boardingkort eller når innsjekking åpner
avbestille_reise: Brukeren vil avbestille fly, hotell eller reise, eller spør om avbestillingsvilkår og refusjon ved avbestilling
User message: Kan jeg bestille en byvandring?

Answer with exactly one intent name from the list above.",tur_bestilling,tur_bestilling,True,True,True,515.4,4
254,native_in_nearsyn,enum,0,Kan jeg bestille en byvandring?,tur_bestilling,tur_bestilling|flybestilling|innsjekking|avbestille_reise,tur_bestilling,"Candidate intents:
tur_bestilling: Brukeren vil booke en tur, aktivitet eller guidet opplevelse på reisemålet
flybestilling: Brukeren vil bestille flybilletter, tur-retur eller spør hva fly koster
innsjekking: Brukeren spør om innsjekking til fly: hvordan sjekke inn, nettinnsjekking, boardingkort eller når innsjekking åpner
avbestille_reise: Brukeren vil avbestille fly, hotell eller reise, eller spør om avbestillingsvilkår og refusjon ved avbestilling
User message: Kan jeg bestille en byvandring?

Answer with exactly one intent name from the list above.",tur_bestilling,tur_bestilling,True,True,True,526.6,6
254,native_out,free,0,Kan jeg bestille en byvandring?,tur_bestilling,hotell|flystatus|visum|innsjekking,,"Candidate intents:
hotell: Brukeren spør om hotellet: rom, booking, frokost, trådløst nett, fasiliteter eller tidlig innsjekking på hotell
flystatus: Brukeren spør om flyet er i rute, forsinket, neste avgang eller gate
visum: Brukeren spør om visum, visumsøknad, behandlingstid eller dokumenter til visum
innsjekking: Brukeren spør om innsjekking til fly: hvordan sjekke inn, nettinnsjekking, boardingkort eller når innsjekking åpner
User message: Kan jeg bestille en byvandring?

Answer with exactly one intent name from the list above.",hotell,hotell,True,True,False,515.5,3
